icao,site,observed_utc,observed_local,flight_category,temp_c,dewpoint_c,wind_dir_deg,wind_kts,gust_kts,vis_sm,altimeter_hpa,raw_text,fetched_at_utc,fetched_at_local,site_name,site_lat,site_lon,country,region
KIFA,"Iowa Falls Muni, IA, US",2025-10-03T17:55:00Z,2025-10-03 12:55:00,VFR,30.5,14.2,180,10,0,NA,1021.4,METAR KIFA 031755Z AUTO 18010KT 10SM CLR 31/14 A3016 RMK AO2 T03050142 10305 20148,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Iowa Falls Municipal Airport,42.4707984924,-93.2699966431,US,US-IA
KIFA,"Iowa Falls Muni, IA, US",2025-10-03T18:15:00Z,2025-10-03 13:15:00,VFR,30.5,13.7,170,11,15,NA,1021.1,METAR KIFA 031815Z AUTO 17011G15KT 10SM CLR 31/14 A3015 RMK AO2 T03050137,2025-10-03T18:21:57Z,2025-10-03T14:21:57Z,Iowa Falls Municipal Airport,42.4707984924,-93.2699966431,US,US-IA
KIFA,"Iowa Falls Muni, IA, US",2025-10-03T18:35:00Z,2025-10-03 13:35:00,VFR,30.5,13.9,190,9,0,NA,1020.4,METAR KIFA 031835Z AUTO 19009KT 10SM CLR 31/14 A3013 RMK AO2 T03050139,2025-10-03T18:47:25Z,2025-10-03T14:47:25Z,Iowa Falls Municipal Airport,42.4707984924,-93.2699966431,US,US-IA
KIFA,"Iowa Falls Muni, IA, US",2025-10-03T18:55:00Z,2025-10-03 13:55:00,VFR,30.7,13.5,190,12,0,NA,1020.1,METAR KIFA 031855Z AUTO 19012KT 10SM CLR 31/14 A3012 RMK AO2 T03070135,2025-10-03T18:58:46Z,2025-10-03T14:58:46Z,Iowa Falls Municipal Airport,42.4707984924,-93.2699966431,US,US-IA
KIFP,"Bullhead City Intl, AZ, US",2025-10-03T17:47:00Z,2025-10-03 10:47:00,VFR,30,5,200,8,0,NA,1010.6,METAR KIFP 031747Z 20008KT 10SM CLR 30/05 A2984,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Laughlin Bullhead International Airport,35.157398,-114.559998,US,US-AZ
KIFP,"Bullhead City Intl, AZ, US",2025-10-03T18:47:00Z,2025-10-03 11:47:00,VFR,32,5,170,12,0,20,1009.6,METAR KIFP 031847Z 17012KT 20SM FEW120 32/05 A2981,2025-10-03T18:58:46Z,2025-10-03T14:58:46Z,Laughlin Bullhead International Airport,35.157398,-114.559998,US,US-AZ
KIGM,"Kingman Arpt, AZ, US",2025-10-03T17:51:00Z,2025-10-03 10:51:00,VFR,27.2,6.7,210,23,36,NA,1015.3,METAR KIGM 031751Z AUTO 21023G36KT 10SM CLR 27/07 A2998 RMK AO2 PK WND 22037/1731 SLP085 T02720067 10272 20167 58002,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Kingman Airport,35.259499,-113.938004,US,US-AZ
KIGM,"Kingman Arpt, AZ, US",2025-10-03T18:51:00Z,2025-10-03 11:51:00,VFR,27.8,5.6,210,21,36,NA,1015.3,METAR KIGM 031851Z AUTO 21021G36KT 10SM CLR 28/06 A2998 RMK AO2 PK WND 21040/1758 SLP080 T02780056,2025-10-03T18:58:46Z,2025-10-03T14:58:46Z,Kingman Airport,35.259499,-113.938004,US,US-AZ
KIGQ,"Chicago/Lansing Muni, IL, US",2025-10-03T17:55:00Z,2025-10-03 17:55:00,VFR,29.6,11.9,260,4,0,NA,1022.4,METAR KIGQ 031755Z AUTO 26004KT 10SM CLR 30/12 A3019 RMK AO2 T02960119 10296 20156,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Lansing Municipal Airport,41.534901,-87.529503,US,US-IL
KIGQ,"Chicago/Lansing Muni, IL, US",2025-10-03T18:15:00Z,2025-10-03 18:15:00,VFR,29.8,11.6,250,5,0,NA,1022.4,METAR KIGQ 031815Z AUTO 25005KT 10SM CLR 30/12 A3019 RMK AO2 T02980116,2025-10-03T18:21:57Z,2025-10-03T14:21:57Z,Lansing Municipal Airport,41.534901,-87.529503,US,US-IL
KIGQ,"Chicago/Lansing Muni, IL, US",2025-10-03T18:35:00Z,2025-10-03 18:35:00,VFR,30.1,11,290,4,0,NA,1022.1,METAR KIGQ 031835Z AUTO 29004KT 10SM SCT075 SCT080 30/11 A3018 RMK AO2 T03010110,2025-10-03T18:47:25Z,2025-10-03T14:47:25Z,Lansing Municipal Airport,41.534901,-87.529503,US,US-IL
KIGQ,"Chicago/Lansing Muni, IL, US",2025-10-03T18:55:00Z,2025-10-03 18:55:00,VFR,30.3,11.5,0,0,0,NA,1021.8,METAR KIGQ 031855Z AUTO 00000KT 10SM BKN060 BKN070 BKN080 30/12 A3017 RMK AO2 T03030115,2025-10-03T18:58:46Z,2025-10-03T14:58:46Z,Lansing Municipal Airport,41.534901,-87.529503,US,US-IL
KIIB,"Independence Muni, IA, US",2025-10-03T17:55:00Z,2025-10-03 17:55:00,VFR,30.3,16.1,190,12,0,NA,1021.8,METAR KIIB 031755Z AUTO 19012KT 10SM CLR 30/16 A3017 RMK AO2 T03030161 10305 20150,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Independence Municipal Airport,42.456836,-91.94767,US,US-IA
KIIB,"Independence Muni, IA, US",2025-10-03T18:15:00Z,2025-10-03 18:15:00,VFR,30.3,15.9,210,10,0,NA,1021.8,METAR KIIB 031815Z AUTO 21010KT 10SM CLR 30/16 A3017 RMK AO2 T03030159,2025-10-03T18:21:57Z,2025-10-03T14:21:57Z,Independence Municipal Airport,42.456836,-91.94767,US,US-IA
KIIB,"Independence Muni, IA, US",2025-10-03T18:35:00Z,2025-10-03 18:35:00,VFR,30.4,15.7,220,8,0,NA,1021.1,METAR KIIB 031835Z AUTO 22008KT 10SM CLR 30/16 A3015 RMK AO2 T03040157,2025-10-03T18:47:25Z,2025-10-03T14:47:25Z,Independence Municipal Airport,42.456836,-91.94767,US,US-IA
KIIB,"Independence Muni, IA, US",2025-10-03T18:55:00Z,2025-10-03 18:55:00,VFR,30.4,16,240,3,0,NA,1020.7,METAR KIIB 031855Z AUTO 24003KT 10SM CLR 30/16 A3014 RMK AO2 T03040160,2025-10-03T18:58:46Z,2025-10-03T14:58:46Z,Independence Municipal Airport,42.456836,-91.94767,US,US-IA
KIIY,"Washington/Wilkes Cnty, GA, US",2025-10-03T17:55:00Z,2025-10-03 17:55:00,VFR,23,11.9,80,6,0,NA,1026.2,METAR KIIY 031755Z AUTO 08006KT 10SM CLR 23/12 A3030 RMK AO2 T02300119 10233 20128,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Washington Wilkes County Airport,33.77939987,-82.81580353,US,US-GA
KIIY,"Washington/Wilkes Cnty, GA, US",2025-10-03T18:15:00Z,2025-10-03 18:15:00,VFR,22.9,11.7,80,8,0,NA,1025.5,METAR KIIY 031815Z AUTO 08008KT 050V110 10SM CLR 23/12 A3028 RMK AO2 T02290117,2025-10-03T18:21:57Z,2025-10-03T14:21:57Z,Washington Wilkes County Airport,33.77939987,-82.81580353,US,US-GA
KIIY,"Washington/Wilkes Cnty, GA, US",2025-10-03T18:35:00Z,2025-10-03 18:35:00,VFR,23,11.9,40,8,0,NA,1025.5,METAR KIIY 031835Z AUTO 04008KT 010V070 10SM CLR 23/12 A3028 RMK AO2 T02300119,2025-10-03T18:47:25Z,2025-10-03T14:47:25Z,Washington Wilkes County Airport,33.77939987,-82.81580353,US,US-GA
KIIY,"Washington/Wilkes Cnty, GA, US",2025-10-03T18:55:00Z,2025-10-03 18:55:00,VFR,23.6,12,60,6,0,NA,1025.1,METAR KIIY 031855Z AUTO 06006KT 10SM CLR 24/12 A3027 RMK AO2 T02360120,2025-10-03T18:58:46Z,2025-10-03T14:58:46Z,Washington Wilkes County Airport,33.77939987,-82.81580353,US,US-GA
KIJD,"Willimantic/Windham Arpt, CT, US",2025-10-03T17:52:00Z,2025-10-03 17:52:00,VFR,21.1,7.8,280,5,0,NA,1025.5,METAR KIJD 031752Z AUTO 28005KT 10SM CLR 21/08 A3028 RMK AO2 SLP253 T02110078 10211 20044 58026,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Windham Airport,41.743999,-72.180298,US,US-CT
KIJD,"Willimantic/Windham Arpt, CT, US",2025-10-03T18:52:00Z,2025-10-03 18:52:00,VFR,21.7,7.8,240,4,0,NA,1024.8,METAR KIJD 031852Z AUTO 24004KT 10SM CLR 22/08 A3026 RMK AO2 SLP245 T02170078,2025-10-03T18:58:46Z,2025-10-03T14:58:46Z,Windham Airport,41.743999,-72.180298,US,US-CT
KIJX,"Jacksonville Muni, IL, US",2025-10-03T17:55:00Z,2025-10-03 17:55:00,VFR,28.7,15.8,160,3,0,NA,1022.4,METAR KIJX 031755Z AUTO 16003KT 10SM CLR 29/16 A3019 RMK AO2 T02870158 10300 20176,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Jacksonville Municipal Airport,39.774601,-90.238297,US,US-IL
KIJX,"Jacksonville Muni, IL, US",2025-10-03T18:15:00Z,2025-10-03 18:15:00,VFR,29,16,0,0,0,NA,1022.1,METAR KIJX 031815Z AUTO 00000KT 10SM CLR 29/16 A3018 RMK AO2 T02900160,2025-10-03T18:21:57Z,2025-10-03T14:21:57Z,Jacksonville Municipal Airport,39.774601,-90.238297,US,US-IL
KIJX,"Jacksonville Muni, IL, US",2025-10-03T18:35:00Z,2025-10-03 18:35:00,VFR,30.7,16,150,5,0,NA,1021.8,METAR KIJX 031835Z AUTO 15005KT 10SM SCT060 31/16 A3017 RMK AO2 LTG DSNT E T03070160,2025-10-03T18:47:25Z,2025-10-03T14:47:25Z,Jacksonville Municipal Airport,39.774601,-90.238297,US,US-IL
KIKG,"Kingsville/Kleberg Cnty, TX, US",2025-10-03T17:55:00Z,2025-10-03 17:55:00,VFR,31.9,19.4,40,7,0,NA,1018,METAR KIKG 031755Z AUTO 04007KT 10SM SCT048 32/19 A3006 RMK AO2 T03190194 10327 20191,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Kleberg County Airport,27.5509,-98.030899,US,US-TX
KIKG,"Kingsville/Kleberg Cnty, TX, US",2025-10-03T18:15:00Z,2025-10-03 18:15:00,VFR,32.5,19.1,30,7,0,NA,1017.7,METAR KIKG 031815Z AUTO 03007KT 010V080 10SM SCT048 33/19 A3005 RMK AO2 T03250191,2025-10-03T18:21:57Z,2025-10-03T14:21:57Z,Kleberg County Airport,27.5509,-98.030899,US,US-TX
KIKG,"Kingsville/Kleberg Cnty, TX, US",2025-10-03T18:35:00Z,2025-10-03 18:35:00,VFR,32.7,18.6,10,7,16,NA,1017.4,METAR KIKG 031835Z AUTO 01007G16KT 320V040 10SM SCT050 33/19 A3004 RMK AO2 T03270186,2025-10-03T18:47:25Z,2025-10-03T14:47:25Z,Kleberg County Airport,27.5509,-98.030899,US,US-TX
KIKG,"Kingsville/Kleberg Cnty, TX, US",2025-10-03T18:55:00Z,2025-10-03 18:55:00,VFR,33,19.1,60,8,0,NA,1017,METAR KIKG 031855Z AUTO 06008KT 10SM SCT100 33/19 A3003 RMK AO2 T03300191,2025-10-03T18:58:46Z,2025-10-03T14:58:46Z,Kleberg County Airport,27.5509,-98.030899,US,US-TX
KIKK,"Kankakee Arpt, IL, US",2025-10-03T17:55:00Z,2025-10-03 12:55:00,VFR,31,15,0,0,0,NA,1022.4,METAR KIKK 031755Z AUTO 00000KT 10SM BKN060 BKN080 BKN110 31/15 A3019 RMK AO2,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Greater Kankakee Airport,41.07139968869999,-87.8462982178,US,US-IL
KIKK,"Kankakee Arpt, IL, US",2025-10-03T18:15:00Z,2025-10-03 13:15:00,VFR,31,14,170,8,0,NA,1022.1,METAR KIKK 031815Z AUTO 17008KT 10SM BKN060 BKN080 31/14 A3018 RMK AO2,2025-10-03T18:21:57Z,2025-10-03T14:21:57Z,Greater Kankakee Airport,41.07139968869999,-87.8462982178,US,US-IL
KIKK,"Kankakee Arpt, IL, US",2025-10-03T18:35:00Z,2025-10-03 13:35:00,VFR,30,14,0,0,0,NA,1021.8,METAR KIKK 031835Z AUTO 00000KT 10SM SCT060 SCT080 BKN110 30/14 A3017 RMK AO2,2025-10-03T18:47:25Z,2025-10-03T14:47:25Z,Greater Kankakee Airport,41.07139968869999,-87.8462982178,US,US-IL
KIKV,"Ankeny Rgnl, IA, US",2025-10-03T17:55:00Z,2025-10-03 17:55:00,VFR,29,17,210,8,14,NA,1021.1,METAR KIKV 031755Z AUTO 21008G14KT 180V240 10SM CLR 29/17 A3015 RMK AO2,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Ankeny Regional Airport,41.691399,-93.566399,US,US-IA
KIKV,"Ankeny Rgnl, IA, US",2025-10-03T18:15:00Z,2025-10-03 18:15:00,VFR,30,17,210,7,12,NA,1021.1,METAR KIKV 031815Z AUTO 21007G12KT 10SM CLR 30/17 A3015 RMK AO2,2025-10-03T18:21:57Z,2025-10-03T14:21:57Z,Ankeny Regional Airport,41.691399,-93.566399,US,US-IA
KIKV,"Ankeny Rgnl, IA, US",2025-10-03T18:35:00Z,2025-10-03 18:35:00,VFR,30,17,190,7,13,NA,1020.4,METAR KIKV 031835Z AUTO 19007G13KT 160V220 10SM CLR 30/17 A3013 RMK AO2,2025-10-03T18:47:25Z,2025-10-03T14:47:25Z,Ankeny Regional Airport,41.691399,-93.566399,US,US-IA
KILG,"Wilmington/New Castle Arpt, DE, US",2025-10-03T17:51:00Z,2025-10-03 13:51:00,VFR,21.7,NA,240,5,0,NA,1027.2,METAR KILG 031751Z 24005KT 10SM CLR 22/ A3033 RMK AO2 SLP272 T0217 10217 20094 58026 $,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Wilmington Airport,39.678699,-75.606499,US,US-DE
KILG,"Wilmington/New Castle Arpt, DE, US",2025-10-03T18:51:00Z,2025-10-03 14:51:00,VFR,21.1,6.7,130,5,0,NA,1026.5,METAR KILG 031851Z 13005KT 10SM CLR 21/07 A3031 RMK AO2 SLP264 T02110067 $,2025-10-03T18:58:46Z,2025-10-03T14:58:46Z,Wilmington Airport,39.678699,-75.606499,US,US-DE
KILM,"Wilmington Intl, NC, US",2025-10-03T17:53:00Z,2025-10-03 13:53:00,VFR,25.6,16.1,40,7,14,NA,1024.5,METAR KILM 031753Z 04007G14KT 10SM SCT036 26/16 A3025 RMK AO2 SLP243 T02560161 10261 20139 58016,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Wilmington International Airport,34.270599365234375,-77.90260314941406,US,US-NC
KILM,"Wilmington Intl, NC, US",2025-10-03T18:53:00Z,2025-10-03 14:53:00,VFR,24.4,16.7,50,10,0,NA,1023.8,METAR KILM 031853Z 05010KT 10SM BKN037 OVC055 24/17 A3023 RMK AO2 SLP237 T02440167,2025-10-03T18:58:46Z,2025-10-03T14:58:46Z,Wilmington International Airport,34.270599365234375,-77.90260314941406,US,US-NC
KILN,"Wilmington Arpt, OH, US",2025-10-03T17:54:00Z,2025-10-03 13:54:00,VFR,27.2,12.2,0,0,0,NA,1024.5,METAR KILN 031754Z AUTO 00000KT 10SM CLR 27/12 A3025 RMK AO2 SLP238 T02720122 10278 20133 58016,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Wilmington Airpark,39.427898407,-83.792098999,US,US-OH
KILN,"Wilmington Arpt, OH, US",2025-10-03T18:54:00Z,2025-10-03 14:54:00,VFR,27.8,12.2,0,0,0,NA,1023.8,METAR KILN 031854Z AUTO 00000KT 10SM CLR 28/12 A3023 RMK AO2 SLP231 T02780122,2025-10-03T18:58:46Z,2025-10-03T14:58:46Z,Wilmington Airpark,39.427898407,-83.792098999,US,US-OH
KIML,"Imperial Muni, NE, US",2025-10-03T17:53:00Z,2025-10-03 11:53:00,VFR,27.8,13.3,VAR,NA,0,NA,1017.7,METAR KIML 031753Z AUTO 10SM CLR 28/13 A3005 RMK AO2 SLP147 T02780133 10278 20111 58012,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Imperial Municipal Airport,40.50930023,-101.6210022,US,US-NE
KIML,"Imperial Muni, NE, US",2025-10-03T18:53:00Z,2025-10-03 12:53:00,VFR,29.4,13.3,VAR,NA,0,NA,1016.7,METAR KIML 031853Z AUTO 10SM CLR 29/13 A3002 RMK AO2 SLP135 T02940133,2025-10-03T18:58:46Z,2025-10-03T14:58:46Z,Imperial Municipal Airport,40.50930023,-101.6210022,US,US-NE
KIMM,"Immokalee Rgnl, FL, US",2025-10-03T17:55:00Z,2025-10-03 13:55:00,VFR,27,25,50,12,25,7,1015,METAR KIMM 031755Z AUTO 05012G25KT 7SM RA FEW028 SCT046 SCT065 27/25 A2997 RMK AO2,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Immokalee Regional Airport,26.427933,-81.403531,US,US-FL
KIMM,"Immokalee Rgnl, FL, US",2025-10-03T18:35:00Z,2025-10-03 14:35:00,VFR,28,24,100,14,0,NA,1014.3,METAR KIMM 031835Z AUTO 10014KT 10SM SCT023 SCT036 BKN050 28/24 A2995 RMK AO2,2025-10-03T18:47:25Z,2025-10-03T14:47:25Z,Immokalee Regional Airport,26.427933,-81.403531,US,US-FL
KIMS,"Madison Muni, IN, US",2025-10-03T17:50:00Z,2025-10-03 13:50:00,VFR,29,18,250,4,0,NA,1025.5,METAR KIMS 031750Z 25004KT 10SM CLR 29/18 A3028 RMK AO1,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Madison Municipal Airport,38.75889969,-85.46549988,US,US-IN
KIMS,"Madison Muni, IN, US",2025-10-03T18:25:00Z,2025-10-03 14:25:00,VFR,28,18,210,3,0,NA,1024.8,METAR KIMS 031825Z 21003KT 10SM SCT042 SCT049 28/18 A3026 RMK AO1,2025-10-03T18:47:25Z,2025-10-03T14:47:25Z,Madison Municipal Airport,38.75889969,-85.46549988,US,US-IN
KIMS,"Madison Muni, IN, US",2025-10-03T18:45:00Z,2025-10-03 14:45:00,VFR,28,18,180,3,0,NA,1024.5,METAR KIMS 031845Z 18003KT 10SM SCT004 SCT065 28/18 A3025 RMK AO1,2025-10-03T18:58:46Z,2025-10-03T14:58:46Z,Madison Municipal Airport,38.75889969,-85.46549988,US,US-IN
KIMT,"Iron Mountain/Ford Arpt, MI, US",2025-10-03T17:54:00Z,2025-10-03 12:54:00,VFR,26.7,18.3,190,4,0,NA,1019.4,METAR KIMT 031754Z AUTO 19004KT 10SM CLR 27/18 A3010 RMK AO2 SLP189 T02670183 10272 20139 58010,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Ford Airport,45.81911,-88.114557,US,US-MI
KIMT,"Iron Mountain/Ford Arpt, MI, US",2025-10-03T18:54:00Z,2025-10-03 13:54:00,VFR,27.8,18.3,160,6,0,NA,1018.4,METAR KIMT 031854Z AUTO 16006KT 10SM CLR 28/18 A3007 RMK AO2 SLP180 T02780183,2025-10-03T18:58:46Z,2025-10-03T14:58:46Z,Ford Airport,45.81911,-88.114557,US,US-MI
KIND,"Indianapolis Intl, IN, US",2025-10-03T17:54:00Z,2025-10-03 13:54:00,VFR,29.4,13.9,150,5,0,NA,1023.5,METAR KIND 031754Z 15005KT 10SM SCT060 29/14 A3022 RMK AO2 SLP227 TCU DSNT SW T02940139 10300 20167 58015,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Indianapolis International Airport,39.7173,-86.294403,US,US-IN
KIND,"Indianapolis Intl, IN, US",2025-10-03T18:54:00Z,2025-10-03 14:54:00,VFR,28.3,13.9,180,8,0,NA,1022.8,METAR KIND 031854Z 18008KT 10SM FEW060 SCT080 SCT100 28/14 A3020 RMK AO2 SLP220 CB DSNT SW T02830139,2025-10-03T18:58:46Z,2025-10-03T14:58:46Z,Indianapolis International Airport,39.7173,-86.294403,US,US-IN
KINF,"Inverness Arpt, FL, US",2025-10-03T17:55:00Z,2025-10-03 17:55:00,VFR,27,22,30,11,0,7,1018,METAR KINF 031755Z AUTO 03011KT 7SM SCT055 OVC070 27/22 A3006 RMK AO2 P0001,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Inverness Airport,28.803588,-82.318311,US,US-FL
KINF,"Inverness Arpt, FL, US",2025-10-03T18:15:00Z,2025-10-03 18:15:00,VFR,28,22,40,9,17,7,1017.7,METAR KINF 031815Z AUTO 04009G17KT 7SM SCT075 BKN085 28/22 A3005 RMK AO2,2025-10-03T18:21:57Z,2025-10-03T14:21:57Z,Inverness Airport,28.803588,-82.318311,US,US-FL
KINF,"Inverness Arpt, FL, US",2025-10-03T18:35:00Z,2025-10-03 18:35:00,VFR,29,23,70,11,0,7,1017.4,METAR KINF 031835Z AUTO 07011KT 7SM SCT027 SCT035 BKN085 29/23 A3004 RMK AO2,2025-10-03T18:47:25Z,2025-10-03T14:47:25Z,Inverness Airport,28.803588,-82.318311,US,US-FL
KINF,"Inverness Arpt, FL, US",2025-10-03T18:55:00Z,2025-10-03 18:55:00,VFR,28,23,60,11,16,7,1017.4,METAR KINF 031855Z AUTO 06011G16KT 7SM SCT026 BKN090 OVC120 28/23 A3004 RMK AO2,2025-10-03T18:58:46Z,2025-10-03T14:58:46Z,Inverness Airport,28.803588,-82.318311,US,US-FL
KINJ,"Hillsboro Muni, TX, US",2025-10-03T17:55:00Z,2025-10-03 17:55:00,VFR,31.1,17.6,0,0,0,NA,1020.4,METAR KINJ 031755Z AUTO 00000KT 10SM SCT055 31/18 A3013 RMK AO2 T03110176 10311 20200,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Hillsboro Municipal Airport,32.0835,-97.097198,US,US-TX
KINJ,"Hillsboro Muni, TX, US",2025-10-03T18:15:00Z,2025-10-03 18:15:00,VFR,31.8,17.5,0,0,0,NA,1020.1,METAR KINJ 031815Z AUTO 00000KT 10SM OVC055 32/18 A3012 RMK AO2 T03180175,2025-10-03T18:21:57Z,2025-10-03T14:21:57Z,Hillsboro Municipal Airport,32.0835,-97.097198,US,US-TX
KINJ,"Hillsboro Muni, TX, US",2025-10-03T18:35:00Z,2025-10-03 18:35:00,VFR,32,16.6,30,3,0,NA,1019.7,METAR KINJ 031835Z AUTO 03003KT 10SM SCT055 BKN070 32/17 A3011 RMK AO2 T03200166,2025-10-03T18:47:25Z,2025-10-03T14:47:25Z,Hillsboro Municipal Airport,32.0835,-97.097198,US,US-TX
KINJ,"Hillsboro Muni, TX, US",2025-10-03T18:55:00Z,2025-10-03 18:55:00,VFR,32.2,16,40,7,0,NA,1019.4,METAR KINJ 031855Z AUTO 04007KT 10SM SCT070 BKN080 32/16 A3010 RMK AO2 T03220160,2025-10-03T18:58:46Z,2025-10-03T14:58:46Z,Hillsboro Municipal Airport,32.0835,-97.097198,US,US-TX
KINL,"International Falls/Einarson Fld, MN, US",2025-10-03T17:54:00Z,2025-10-03 12:54:00,VFR,25.6,12.2,130,10,0,NA,1017,METAR KINL 031754Z AUTO 13010KT 10SM CLR 26/12 A3003 RMK AO2 SLP172 T02560122 10256 20067 58020,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Falls International Airport,48.566200256347656,-93.4030990600586,US,US-MN
KINL,"International Falls/Einarson Fld, MN, US",2025-10-03T18:54:00Z,2025-10-03 13:54:00,VFR,27.2,10.6,130,12,17,NA,1016,METAR KINL 031854Z AUTO 13012G17KT 10SM CLR 27/11 A3000 RMK AO2 SLP161 T02720106,2025-10-03T18:58:46Z,2025-10-03T14:58:46Z,Falls International Airport,48.566200256347656,-93.4030990600586,US,US-MN
KINS,"Indian Springs/Creech AFB, NV, US",2025-10-03T17:55:00Z,2025-10-03 10:55:00,VFR,26.8,-1.1,230,6,17,NA,1011.9,METAR KINS 031755Z AUTO 23006G17KT 10SM CLR 27/M01 A2988 RMK AO2 PK WND 26031/23 SLP070 T02681011 10268 20182 58004 $,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Creech Air Force Base,36.587200164799995,-115.672996521,US,US-NV
KINS,"Indian Springs/Creech AFB, NV, US",2025-10-03T18:55:00Z,2025-10-03 11:55:00,VFR,26.9,-1.1,220,18,0,NA,1011.3,METAR KINS 031855Z AUTO 22018KT 10SM CLR 27/M01 A2986 RMK AO2 PK WND 21031/41 SLP066 T02691011 $,2025-10-03T18:58:46Z,2025-10-03T14:58:46Z,Creech Air Force Base,36.587200164799995,-115.672996521,US,US-NV
KINT,"Winston-Salem/Reynolds Arpt, NC, US",2025-10-03T17:54:00Z,2025-10-03 13:54:00,VFR,20,9,0,0,0,NA,1027.9,METAR KINT 031754Z 00000KT 10SM CLR 20/09 A3035,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Smith Reynolds Airport,36.13370132446289,-80.22200012207031,US,US-NC
KINW,"Winslow/Lindberg Rgnl, AZ, US",2025-10-03T17:56:00Z,2025-10-03 10:56:00,VFR,28.3,5,140,11,0,NA,1020.1,METAR KINW 031756Z AUTO 14011KT 10SM FEW090 BKN100 28/05 A3012 RMK AO2 SLP128 T02830050 10283 20106 58016,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Winslow Lindbergh Regional Airport,35.021900177,-110.722999573,US,US-AZ
KIOB,"Mount Sterling/Montgomery Cnty, KY, US",2025-10-03T17:55:00Z,2025-10-03 17:55:00,VFR,26,17,0,0,0,NA,1026.2,METAR KIOB 031755Z AUTO 00000KT 10SM SCT034 26/17 A3030 RMK AO2 PWINO,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Mount Sterling Montgomery County Airport,38.058102,-83.979599,US,US-KY
KIOB,"Mount Sterling/Montgomery Cnty, KY, US",2025-10-03T18:15:00Z,2025-10-03 18:15:00,VFR,26,16,0,0,0,NA,1026.2,METAR KIOB 031815Z AUTO 00000KT 10SM CLR 26/16 A3030 RMK AO2 PWINO,2025-10-03T18:21:57Z,2025-10-03T14:21:57Z,Mount Sterling Montgomery County Airport,38.058102,-83.979599,US,US-KY
KIOB,"Mount Sterling/Montgomery Cnty, KY, US",2025-10-03T18:35:00Z,2025-10-03 18:35:00,VFR,27,16,0,0,0,NA,1025.5,METAR KIOB 031835Z AUTO 00000KT 10SM CLR 27/16 A3028 RMK AO2 PWINO,2025-10-03T18:47:25Z,2025-10-03T14:47:25Z,Mount Sterling Montgomery County Airport,38.058102,-83.979599,US,US-KY
KIOB,"Mount Sterling/Montgomery Cnty, KY, US",2025-10-03T18:55:00Z,2025-10-03 18:55:00,VFR,27,16,0,0,0,NA,1025.1,METAR KIOB 031855Z AUTO 00000KT 10SM CLR 27/16 A3027 RMK AO2 PWINO,2025-10-03T18:58:46Z,2025-10-03T14:58:46Z,Mount Sterling Montgomery County Airport,38.058102,-83.979599,US,US-KY
KIOW,"Iowa City Muni, IA, US",2025-10-03T17:52:00Z,2025-10-03 12:52:00,VFR,31.1,15.6,190,8,15,NA,1021.8,METAR KIOW 031752Z AUTO 19008G15KT 170V230 10SM CLR 31/16 A3017 RMK AO2 SLP213 T03110156 10311 20156 58013,2025-10-03T18:06:00Z,2025-10-03T14:06:00Z,Iowa City Municipal Airport,41.6391983032,-91.5465011597,US,US-IA
KIOW,"Iowa City Muni, IA, US",2025-10-03T18:52:00Z,2025-10-03 13:52:00,VFR,31.7,15.6,200,8,0,NA,1020.7,METAR KIOW 031852Z AUTO 20008KT 10SM CLR 32/16 A3014 RMK AO2 SLP202 T03170156,2025-10-03T18:58:46Z,2025-10-03T14:58:46Z,Iowa City Municipal Airport,41.6391983032,-91.5465011597,US,US-IA
